Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2014-02-23,23,February,2014,29,Young Adults (25-34),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,241,755,996
2016-02-23,23,February,2016,29,Young Adults (25-34),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-2000 Blue, 54",2,755,1215,483,1510,1993
2014-02-22,22,February,2014,29,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,375,755,1130
2016-02-22,22,February,2016,29,Young Adults (25-34),M,France,Hauts de Seine,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,375,755,1130
2013-07-04,4,July,2013,33,Young Adults (25-34),F,Germany,Hamburg,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,735,1482,2217
2015-07-04,4,July,2015,33,Young Adults (25-34),F,Germany,Hamburg,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,735,1482,2217
2014-04-19,19,April,2014,32,Young Adults (25-34),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,473,1482,1955
2016-04-19,19,April,2016,32,Young Adults (25-34),M,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Blue, 50",3,1482,2384,1419,4446,5865
2013-08-21,21,August,2013,32,Young Adults (25-34),F,Germany,Bayern,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,448,755,1203
2015-08-21,21,August,2015,32,Young Adults (25-34),F,Germany,Bayern,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,448,755,1203
2014-05-29,29,May,2014,34,Young Adults (25-34),F,France,Nord,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,592,1482,2074
2016-05-29,29,May,2016,34,Young Adults (25-34),F,France,Nord,Bikes,Touring Bikes,"Touring-1000 Blue, 50",3,1482,2384,1776,4446,6222
2013-09-08,8,September,2013,21,Youth (<25),M,Germany,Hamburg,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,375,755,1130
2015-09-08,8,September,2015,21,Youth (<25),M,Germany,Hamburg,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,375,755,1130
2013-12-15,15,December,2013,21,Youth (<25),M,Germany,Hamburg,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,375,755,1130
2015-12-15,15,December,2015,21,Youth (<25),M,Germany,Hamburg,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,375,755,1130
2013-09-01,1,September,2013,22,Youth (<25),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074
2015-09-01,1,September,2015,22,Youth (<25),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074
2014-05-18,18,May,2014,27,Young Adults (25-34),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,473,1482,1955
2016-05-18,18,May,2016,27,Young Adults (25-34),F,France,Seine (Paris),Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,473,1482,1955
2014-06-03,3,June,2014,35,Adults (35-64),F,France,Essonne,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,411,755,1166
2016-06-03,3,June,2016,35,Adults (35-64),F,France,Essonne,Bikes,Touring Bikes,"Touring-2000 Blue, 54",1,755,1215,411,755,1166
2014-06-16,16,June,2014,43,Adults (35-64),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,241,755,996
2016-06-16,16,June,2016,43,Adults (35-64),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-2000 Blue, 60",2,755,1215,483,1510,1993
2013-09-30,30,September,2013,55,Adults (35-64),F,Germany,Hamburg,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,375,755,1130
2015-09-30,30,September,2015,55,Adults (35-64),F,Germany,Hamburg,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,375,755,1130
2013-10-03,3,October,2013,54,Adults (35-64),M,Germany,Hessen,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,735,1482,2217
2015-10-03,3,October,2015,54,Adults (35-64),M,Germany,Hessen,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,735,1482,2217
2013-07-13,13,July,2013,36,Adults (35-64),M,France,Yveline,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,330,1482,1812
2015-07-13,13,July,2015,36,Adults (35-64),M,France,Yveline,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,330,1482,1812
2013-07-10,10,July,2013,36,Adults (35-64),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-3000 Blue, 50",1,461,742,147,461,608
2015-07-10,10,July,2015,36,Adults (35-64),F,France,Seine Saint Denis,Bikes,Touring Bikes,"Touring-3000 Blue, 50",1,461,742,147,461,608
2013-10-09,9,October,2013,36,Adults (35-64),F,Germany,Brandenburg,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,274,461,735
2015-10-09,9,October,2015,36,Adults (35-64),F,Germany,Brandenburg,Bikes,Touring Bikes,"Touring-3000 Yellow, 58",1,461,742,274,461,735
2013-10-07,7,October,2013,36,Adults (35-64),M,Germany,Saarland,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",1,1482,2384,473,1482,1955
2015-10-07,7,October,2015,36,Adults (35-64),M,Germany,Saarland,Bikes,Touring Bikes,"Touring-1000 Yellow, 46",2,1482,2384,946,2964,3910
2013-11-06,6,November,2013,37,Adults (35-64),F,Germany,Hessen,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,735,1482,2217
2015-11-06,6,November,2015,37,Adults (35-64),F,Germany,Hessen,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",2,1482,2384,1470,2964,4434
2013-11-21,21,November,2013,37,Adults (35-64),F,Germany,Hessen,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,735,1482,2217
2015-11-21,21,November,2015,37,Adults (35-64),F,Germany,Hessen,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,735,1482,2217
2013-12-25,25,December,2013,39,Adults (35-64),M,Germany,Hamburg,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,735,1482,2217
2015-12-25,25,December,2015,39,Adults (35-64),M,Germany,Hamburg,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,735,1482,2217
2013-11-26,26,November,2013,37,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074
2015-11-26,26,November,2015,37,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074
2013-12-04,4,December,2013,37,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074
2015-12-04,4,December,2015,37,Adults (35-64),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-1000 Blue, 46",2,1482,2384,1184,2964,4148
2013-12-06,6,December,2013,37,Adults (35-64),M,Germany,Saarland,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,473,1482,1955
2015-12-06,6,December,2015,37,Adults (35-64),M,Germany,Saarland,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,473,1482,1955
2014-01-08,8,January,2014,37,Adults (35-64),M,Germany,Saarland,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,473,1482,1955
2016-01-08,8,January,2016,37,Adults (35-64),M,Germany,Saarland,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,473,1482,1955
2013-12-26,26,December,2013,38,Adults (35-64),F,Germany,Hamburg,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,735,1482,2217
2015-12-26,26,December,2015,38,Adults (35-64),F,Germany,Hamburg,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",2,1482,2384,1470,2964,4434
2014-01-30,30,January,2014,28,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074
2016-01-30,30,January,2016,28,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-1000 Blue, 46",2,1482,2384,1184,2964,4148
2014-04-08,8,April,2014,28,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074
2016-04-08,8,April,2016,28,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,592,1482,2074
2013-08-16,16,August,2013,27,Young Adults (25-34),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289
2015-08-16,16,August,2015,27,Young Adults (25-34),M,France,Essonne,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,807,1482,2289
2013-07-08,8,July,2013,29,Young Adults (25-34),F,Germany,Hamburg,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,735,1482,2217
2015-07-08,8,July,2015,29,Young Adults (25-34),F,Germany,Hamburg,Bikes,Touring Bikes,"Touring-1000 Blue, 60",2,1482,2384,1470,2964,4434
2014-01-12,12,January,2014,29,Young Adults (25-34),F,Germany,Hamburg,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,735,1482,2217
2016-01-12,12,January,2016,29,Young Adults (25-34),F,Germany,Hamburg,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,735,1482,2217
2014-01-22,22,January,2014,29,Young Adults (25-34),F,Germany,Hamburg,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,735,1482,2217
2016-01-22,22,January,2016,29,Young Adults (25-34),F,Germany,Hamburg,Bikes,Touring Bikes,"Touring-1000 Blue, 60",3,1482,2384,2205,4446,6651
2013-08-26,26,August,2013,29,Young Adults (25-34),F,France,Yveline,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,330,1482,1812
2015-08-26,26,August,2015,29,Young Adults (25-34),F,France,Yveline,Bikes,Touring Bikes,"Touring-1000 Blue, 46",1,1482,2384,330,1482,1812
2013-08-04,4,August,2013,29,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,185,461,646
2015-08-04,4,August,2015,29,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",3,461,742,554,1383,1937
2013-12-25,25,December,2013,29,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,185,461,646
2015-12-25,25,December,2015,29,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",2,461,742,369,922,1291
2013-12-26,26,December,2013,29,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,185,461,646
2015-12-26,26,December,2015,29,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",3,461,742,554,1383,1937
2014-03-07,7,March,2014,29,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,185,461,646
2016-03-07,7,March,2016,29,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,185,461,646
2014-03-28,28,March,2014,29,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,185,461,646
2016-03-28,28,March,2016,29,Young Adults (25-34),F,Germany,Nordrhein-Westfalen,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,185,461,646
2014-01-15,15,January,2014,59,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,854,1482,2336
2016-01-15,15,January,2016,59,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,854,1482,2336
2014-06-18,18,June,2014,53,Adults (35-64),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",1,755,1215,436,755,1191
2016-06-18,18,June,2016,53,Adults (35-64),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 46",3,755,1215,1307,2265,3572
2014-01-27,27,January,2014,51,Adults (35-64),F,United States,Oregon,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,177,461,638
2016-01-27,27,January,2016,51,Adults (35-64),F,United States,Oregon,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,177,461,638
2014-04-21,21,April,2014,51,Adults (35-64),F,United States,Oregon,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",1,461,742,177,461,638
2016-04-21,21,April,2016,51,Adults (35-64),F,United States,Oregon,Bikes,Touring Bikes,"Touring-3000 Yellow, 44",2,461,742,354,922,1276
2013-10-18,18,October,2013,51,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2015-10-18,18,October,2015,51,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2014-01-09,9,January,2014,51,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2016-01-09,9,January,2016,51,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,193,755,948
2014-02-19,19,February,2014,49,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,378,1482,1860
2016-02-19,19,February,2016,49,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,378,1482,1860
2014-06-24,24,June,2014,49,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,378,1482,1860
2016-06-24,24,June,2016,49,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 54",1,1482,2384,378,1482,1860
2014-02-10,10,February,2014,45,Adults (35-64),M,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,568,1482,2050
2016-02-10,10,February,2016,45,Adults (35-64),M,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,568,1482,2050
2013-12-07,7,December,2013,45,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Blue, 50",1,1482,2384,378,1482,1860
2015-12-07,7,December,2015,45,Adults (35-64),M,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Blue, 50",3,1482,2384,1133,4446,5579
2014-03-13,13,March,2014,22,Youth (<25),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,436,755,1191
2016-03-13,13,March,2016,22,Youth (<25),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",3,755,1215,1307,2265,3572
2014-03-30,30,March,2014,22,Youth (<25),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,436,755,1191
2016-03-30,30,March,2016,22,Youth (<25),M,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,436,755,1191
2014-03-20,20,March,2014,23,Youth (<25),M,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,568,1482,2050
2016-03-20,20,March,2016,23,Youth (<25),M,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,568,1482,2050
2014-01-22,22,January,2014,72,Seniors (64+),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,436,755,1191
2016-01-22,22,January,2016,72,Seniors (64+),F,United States,California,Bikes,Touring Bikes,"Touring-2000 Blue, 50",3,755,1215,1307,2265,3572
2014-01-13,13,January,2014,34,Young Adults (25-34),M,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,568,1482,2050
2016-01-13,13,January,2016,34,Young Adults (25-34),M,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,568,1482,2050
2014-06-18,18,June,2014,34,Young Adults (25-34),M,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,568,1482,2050
2016-06-18,18,June,2016,34,Young Adults (25-34),M,United States,Oregon,Bikes,Touring Bikes,"Touring-1000 Blue, 60",1,1482,2384,568,1482,2050
2013-12-28,28,December,2013,34,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,378,1482,1860
2015-12-28,28,December,2015,34,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,378,1482,1860
2014-01-10,10,January,2014,34,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,378,1482,1860
2014-01-10,10,January,2014,34,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,378,1482,1860
2016-01-10,10,January,2016,34,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,378,1482,1860
2016-01-10,10,January,2016,34,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,378,1482,1860
2014-01-17,17,January,2014,34,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,378,1482,1860
2016-01-17,17,January,2016,34,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,378,1482,1860
2014-01-20,20,January,2014,34,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,378,1482,1860
2016-01-20,20,January,2016,34,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",2,1482,2384,755,2964,3719
2014-04-06,6,April,2014,34,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,378,1482,1860
2016-04-06,6,April,2016,34,Young Adults (25-34),F,United States,Washington,Bikes,Touring Bikes,"Touring-1000 Yellow, 60",1,1482,2384,378,1482,1860
2014-01-12,12,January,2014,35,Adults (35-64),F,United States,Oregon,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,290,755,1045
2016-01-12,12,January,2016,35,Adults (35-64),F,United States,Oregon,Bikes,Touring Bikes,"Touring-2000 Blue, 60",3,755,1215,870,2265,3135
2014-03-17,17,March,2014,35,Adults (35-64),F,United States,Oregon,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,290,755,1045
2016-03-17,17,March,2016,35,Adults (35-64),F,United States,Oregon,Bikes,Touring Bikes,"Touring-2000 Blue, 60",1,755,1215,290,755,1045
2014-04-08,8,April,2014,36,Adults (35-64),M,United States,Oregon,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,290,755,1045
2016-04-08,8,April,2016,36,Adults (35-64),M,United States,Oregon,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,290,755,1045
2014-06-14,14,June,2014,36,Adults (35-64),M,United States,Oregon,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,290,755,1045
2016-06-14,14,June,2016,36,Adults (35-64),M,United States,Oregon,Bikes,Touring Bikes,"Touring-2000 Blue, 50",1,755,1215,290,755,1045
2014-02-12,12,February,2014,39,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,854,1482,2336
2016-02-12,12,February,2016,39,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,854,1482,2336
2014-03-31,31,March,2014,39,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,854,1482,2336
2016-03-31,31,March,2016,39,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,854,1482,2336
2014-04-22,22,April,2014,39,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,854,1482,2336
2016-04-22,22,April,2016,39,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",2,1482,2384,1709,2964,4673
2014-05-10,10,May,2014,39,Adults (35-64),F,United States,California,Bikes,Touring Bikes,"Touring-1000 Yellow, 50",1,1482,2384,854,1482,2336
